YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2016,201600283132,52.321706902,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600283138,166.84760409,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283142,84.170017101,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1
2016,201600283153,28.817658293,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600283159,47.660930494,2,2,1,2,3,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283177,47.814632812,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600283181,85.825501718,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283207,79.889252665,2,2,4,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600283209,162.56299465,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283211,291.69712198,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600283225,264.63403863,3,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600283231,177.7808586,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600283234,336.86455901,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283242,125.44659043,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600283267,243.30759832,3,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600283269,172.60990566,3,1,1,2,3,5,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1
2016,201600283271,159.28303714,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600283273,151.65186595,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600283274,18.666672723,2,1,3,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283286,24.657986228,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600283294,197.02027472,3,2,1,2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283300,58.656429205,2,2,1,2,2,2,1,1,3,1,2,2,1,2,2,2,2,2,1,1,2,2,1
2016,201600283315,336.86455902,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600283325,159.43579918,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283337,233.52414669,2,2,1,2,2,5,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600283347,140.55981136,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600283369,159.43579918,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283380,55.566644694,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600283414,233.52414669,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283418,159.43579918,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600283420,151.11225533,3,2,1,2,3,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283468,233.52414669,3,2,1,1,1,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283472,23.663296952,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600283484,159.43579918,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600283486,140.55981136,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600283522,30.191175973,2,2,1,2,2,5,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600283527,233.52414669,3,2,1,2,3,5,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283555,151.11225533,3,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283556,159.43579918,3,1,1,2,2,2,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600283574,28.555240992,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600283600,29.293396358,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600283672,10.027973947,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600283686,146.40059625,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600283689,179.55833456,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283742,59.777828497,2,2,1,2,3,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283743,182.43341789,2,2,1,1,1,5,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600283746,251.15387616,3,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600283749,179.55833456,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600283758,146.40059624,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283772,59.777828497,2,2,1,2,3,4,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600283777,179.55833456,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600283799,30.79912161,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600283889,391.93168549,2,2,1,2,3,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600283914,35.163605785,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600283927,451.82905732,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600283980,31.438996456,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600284015,207.46511279,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600284025,21.749182372,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600284035,233.38822308,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284047,31.438996456,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2016,201600284056,97.279432393,2,2,1,2,2,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284072,394.13593868,3,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284087,80.879856042,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600284094,231.64472444,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600284103,80.879856042,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600284129,161.20352177,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284152,51.495582677,2,2,1,2,3,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600284169,233.38822308,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284206,394.13593868,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284221,80.879856042,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600284230,51.495582677,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600284238,142.65930779,2,1,1,2,2,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284252,59.046936876,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284269,243.24291182,3,2,4,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284277,233.38822308,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284279,231.64472444,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284309,161.20352177,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600284327,80.879856042,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600284340,161.20352177,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600284355,31.438996456,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600284385,394.13593868,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600284396,243.30759832,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600284419,28.343824008,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600284458,172.60990566,3,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600284463,54.634392943,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600284464,233.38822308,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284471,231.64472444,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284493,97.279432393,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284534,394.13593868,3,2,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284537,231.64472444,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600284538,233.38822308,3,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600284540,161.20352177,3,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600284552,80.879856042,2,2,1,2,3,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600284556,233.38822308,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600284621,394.13593868,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600284639,139.46040935,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600284648,231.64472444,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600284653,233.38822308,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600284705,80.879856042,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600284732,150.43819083,2,2,1,1,1,4,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600284738,157.33485653,3,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284742,142.65930779,2,1,1,2,2,5,2,1,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600284768,243.30759832,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284785,56.334136618,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600284786,243.24291182,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600284794,152.29593342,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284802,56.334136619,2,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284811,227.48029291,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600284856,59.046936876,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600284945,203.92043571,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600284960,29.880227277,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1
2016,201600285069,66.09692246,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600285100,279.92677723,3,2,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285101,181.45161549,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285122,66.096922458,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600285129,181.45161549,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285147,64.858993295,2,2,1,1,1,5,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285155,12.199764545,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600285204,28.044681363,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600285225,171.75750794,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285232,58.604540264,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285272,171.75750794,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285314,30.752622981,2,2,1,1,1,5,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2
2016,201600285428,76.547979789,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600285583,279.92677722,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285585,26.054395529,2,2,1,1,1,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285599,171.75750794,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600285626,251.9163719,3,2,1,1,1,2,2,1,3,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600285635,28.044681363,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600285674,248.03301928,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285713,76.547979788,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600285723,248.03301928,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600285742,218.19443754,3,2,1,2,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285761,248.03301928,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285789,30.585807727,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600285790,76.547979788,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285806,248.03301928,3,2,1,2,3,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285811,318.7953065,3,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600285848,248.03301928,3,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600285867,42.466651179,2,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600285877,175.07606546,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285892,248.03301928,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600285909,318.7953065,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285918,76.547979788,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600285944,248.03301928,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285974,318.7953065,3,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600285992,188.615264,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286093,282.98165465,3,2,4,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286144,58.604540264,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286222,30.585807727,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286275,189.72801472,3,1,1,2,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600286278,282.29635255,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600286295,27.925823731,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600286308,178.40511511,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286321,165.02457498,2,2,4,2,3,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600286327,26.054395529,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600286352,58.604540264,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600286362,58.604540264,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600286366,148.58889605,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286399,248.03301928,3,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600286406,318.7953065,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600286445,175.07606545,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286536,178.40511511,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286566,279.92677722,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600286577,64.858993295,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286593,64.858993295,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600286602,188.615264,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600286616,188.615264,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286663,251.9163719,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600286697,171.75750794,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600286733,76.547979789,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600286764,159.05940637,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286765,35.163605785,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600286787,77.118670844,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600286804,156.94148858,2,2,4,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600286806,395.50936174,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600286866,649.09825776,3,2,1,2,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600286965,77.118670844,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1
2016,201600287013,156.94148858,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600287170,58.604540264,2,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600287180,28.044681363,2,2,1,2,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600287193,171.75750794,3,2,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600287194,152.80933513,3,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600287250,218.19443754,2,2,1,1,1,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600287335,76.547979789,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600287474,248.03301928,3,2,1,2,2,4,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600287485,41.03309486,2,2,4,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600287545,76.547979786,2,2,1,2,3,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600287672,76.547979789,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600287692,318.7953065,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600287759,248.03301928,3,2,1,2,3,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600287931,218.19443754,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600287937,42.466651178,2,2,1,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600287952,175.07606545,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288046,25.609357987,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600288073,248.03301928,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288150,35.163605785,2,2,4,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600288151,189.72801472,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600288153,35.163605785,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600288154,35.163605785,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600288276,283.52810389,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600288277,173.69750148,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288278,170.3714044,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600288280,283.52810389,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288313,58.656429205,2,2,1,1,1,6,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288317,151.65186594,2,2,4,2,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600288358,15.144010122,2,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288370,188.76069788,3,2,1,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288418,142.24193216,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600288420,228.071121,3,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288448,15.144010122,2,2,4,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600288465,264.63403863,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288502,251.15387616,3,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600288504,59.7778285,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288522,153.64998972,2,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600288527,25.945367532,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600288530,26.918077825,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600288565,26.918077825,2,1,3,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600288569,47.814632812,2,2,4,2,2,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600288576,70.024626727,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600288583,155.49593474,2,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600288589,162.56299465,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600288592,179.55833457,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600288595,243.73995514,2,2,1,1,1,4,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2016,201600288599,277.67240294,3,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600288600,180.90621173,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600288604,31.20395565,2,2,1,2,2,3,1,1,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2016,201600288607,31.20395565,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2016,201600288614,182.01936781,3,2,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600288699,26.746365732,2,1,4,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
